Date,PX_BID,PX_LAST
5/22/2006,3.916,3.916
5/19/2006,3.99,3.99
5/18/2006,4.032,4.032
5/17/2006,4.077,4.077
5/16/2006,3.978,3.978
5/15/2006,4.018,4.018
5/12/2006,4.081,4.081
5/11/2006,4.069,4.069
5/10/2006,3.989,3.989
5/9/2006,4.031,4.031
5/8/2006,4.018,4.018
5/5/2006,4.002,4.002
5/4/2006,4.034,4.034
5/3/2006,4.007,4.007
5/2/2006,3.984,3.984
5/1/2006,3.949,3.949
4/28/2006,3.951,3.951
4/27/2006,3.966,3.966
4/26/2006,3.997,3.997
4/25/2006,3.986,3.986
4/24/2006,3.941,3.941
4/21/2006,3.952,3.952
4/20/2006,3.929,3.929
4/19/2006,3.954,3.954
4/18/2006,3.947,3.947
4/17/2006,3.956,3.956
4/14/2006,3.957,3.957
4/13/2006,3.952,3.952
4/12/2006,3.886,3.886
4/11/2006,3.875,3.875
4/10/2006,3.892,3.892
4/7/2006,3.896,3.896
4/6/2006,3.896,3.896
4/5/2006,3.85,3.85
4/4/2006,3.839,3.839
4/3/2006,3.822,3.822
3/31/2006,3.771,3.771
3/30/2006,3.786,3.786
3/29/2006,3.761,3.761
3/28/2006,3.731,3.731
3/27/2006,3.642,3.642
3/24/2006,3.634,3.634
3/23/2006,3.675,3.675
3/22/2006,3.644,3.644
3/21/2006,3.665,3.665
3/20/2006,3.663,3.663
3/17/2006,3.691,3.691
3/16/2006,3.658,3.658
3/15/2006,3.688,3.688
3/14/2006,3.654,3.654
3/13/2006,3.712,3.712
3/10/2006,3.687,3.687
3/9/2006,3.648,3.648
3/8/2006,3.644,3.644
3/7/2006,3.599,3.599
3/6/2006,3.585,3.585
3/3/2006,3.591,3.591
3/2/2006,3.573,3.573
3/1/2006,3.511,3.511
2/28/2006,3.489,3.489
2/27/2006,3.532,3.532
2/24/2006,3.49,3.49
2/23/2006,3.479,3.479
2/22/2006,3.419,3.419
2/21/2006,3.448,3.448
2/20/2006,3.436,3.436
2/17/2006,3.447,3.447
2/16/2006,3.512,3.512
2/15/2006,3.506,3.506
2/14/2006,3.498,3.498
2/13/2006,3.492,3.492
2/10/2006,3.476,3.476
2/9/2006,3.477,3.477
2/8/2006,3.504,3.504
2/7/2006,3.514,3.514
2/6/2006,3.486,3.486
2/3/2006,3.489,3.489
2/2/2006,3.508,3.508
2/1/2006,3.525,3.525
1/31/2006,3.467,3.467
1/30/2006,3.473,3.473
1/27/2006,3.48,3.48
1/26/2006,3.488,3.488
1/25/2006,3.433,3.433
1/24/2006,3.37,3.37
1/23/2006,3.385,3.385
1/20/2006,3.375,3.375
1/19/2006,3.339,3.339
1/18/2006,3.281,3.281
1/17/2006,3.267,3.267
1/16/2006,3.276,3.276
1/13/2006,3.264,3.264
1/12/2006,3.275,3.275
1/11/2006,3.297,3.297
1/10/2006,3.287,3.287
1/9/2006,3.259,3.259
1/6/2006,3.262,3.262
1/5/2006,3.273,3.273
1/4/2006,3.285,3.285
1/3/2006,3.326,3.326
1/2/2006,3.332,3.332
12/30/2005,3.309,3.309
12/29/2005,3.329,3.329
12/28/2005,3.298,3.298
12/27/2005,3.325,3.325
12/26/2005,3.331,3.331
12/23/2005,3.326,3.326
12/22/2005,3.357,3.357
12/21/2005,3.397,3.397
12/20/2005,3.348,3.348
12/19/2005,3.339,3.339
12/16/2005,3.345,3.345
12/15/2005,3.38,3.38
12/14/2005,3.367,3.367
12/13/2005,3.403,3.403
12/12/2005,3.422,3.422
12/9/2005,3.445,3.445
12/8/2005,3.377,3.377
12/7/2005,3.407,3.407
12/6/2005,3.373,3.373
12/5/2005,3.416,3.416
12/2/2005,3.397,3.397
12/1/2005,3.407,3.407
11/30/2005,3.455,3.455
11/29/2005,3.467,3.467
11/28/2005,3.418,3.418
11/25/2005,3.427,3.427
11/24/2005,3.42,3.42
11/23/2005,3.499,3.499
11/22/2005,3.484,3.484
11/21/2005,3.485,3.485
11/18/2005,3.539,3.539
11/17/2005,3.444,3.444
11/16/2005,3.427,3.427
11/15/2005,3.506,3.506
11/14/2005,3.537,3.537
11/11/2005,3.512,3.512
11/10/2005,3.523,3.523
11/9/2005,3.523,3.523
11/8/2005,3.462,3.462
11/7/2005,3.501,3.501
11/4/2005,3.494,3.494
11/3/2005,3.473,3.473
11/2/2005,3.46,3.46
11/1/2005,3.418,3.418
10/31/2005,3.391,3.391
10/28/2005,3.406,3.406
10/27/2005,3.402,3.402
10/26/2005,3.378,3.378
10/25/2005,3.311,3.311
10/24/2005,3.236,3.236
10/21/2005,3.231,3.231
10/20/2005,3.29,3.29
10/19/2005,3.26,3.26
10/18/2005,3.289,3.289
10/17/2005,3.295,3.295
10/14/2005,3.291,3.291
10/13/2005,3.283,3.283
10/12/2005,3.223,3.223
10/11/2005,3.188,3.188
10/10/2005,3.162,3.162
10/7/2005,3.176,3.176
10/6/2005,3.186,3.186
10/5/2005,3.174,3.174
10/4/2005,3.185,3.185
10/3/2005,3.193,3.193
9/30/2005,3.148,3.148
9/29/2005,3.157,3.157
9/28/2005,3.128,3.128
9/27/2005,3.129,3.129
9/26/2005,3.122,3.122
9/23/2005,3.06,3.06
9/22/2005,3.028,3.028
9/21/2005,3.024,3.024
9/20/2005,3.086,3.086
9/19/2005,3.104,3.104
9/16/2005,3.115,3.115
9/15/2005,3.107,3.107
9/14/2005,3.089,3.089
9/13/2005,3.093,3.093
9/12/2005,3.123,3.123
9/9/2005,3.048,3.048
9/8/2005,3.068,3.068
9/7/2005,3.097,3.097
9/6/2005,3.077,3.077
9/5/2005,3.05,3.05
9/2/2005,3.059,3.059
9/1/2005,3.065,3.065
8/31/2005,3.102,3.102
8/30/2005,3.151,3.151
8/29/2005,3.153,3.153
8/26/2005,3.15,3.15
8/25/2005,3.143,3.143
8/24/2005,3.17,3.17
8/23/2005,3.176,3.176
8/22/2005,3.192,3.192
8/19/2005,3.204,3.204
8/18/2005,3.205,3.205
8/17/2005,3.236,3.236
8/16/2005,3.241,3.241
8/15/2005,3.284,3.284
8/12/2005,3.293,3.293
8/11/2005,3.342,3.342
8/10/2005,3.35,3.35
8/9/2005,3.372,3.372
8/8/2005,3.368,3.368
8/5/2005,3.377,3.377
8/4/2005,3.33,3.33
8/3/2005,3.324,3.324
8/2/2005,3.331,3.331
8/1/2005,3.297,3.297
7/29/2005,3.243,3.243
7/28/2005,3.232,3.232
7/27/2005,3.222,3.222
7/26/2005,3.239,3.239
7/25/2005,3.213,3.213
7/22/2005,3.231,3.231
7/21/2005,3.292,3.292
7/20/2005,3.301,3.301
7/19/2005,3.283,3.283
7/18/2005,3.259,3.259
7/15/2005,3.283,3.283
7/14/2005,3.287,3.287
7/13/2005,3.249,3.249
7/12/2005,3.226,3.226
7/11/2005,3.231,3.231
7/8/2005,3.181,3.181
7/7/2005,3.184,3.184
7/6/2005,3.22,3.22
7/5/2005,3.213,3.213
7/4/2005,3.173,3.173
7/1/2005,3.157,3.157
6/30/2005,3.134,3.134
6/29/2005,3.187,3.187
6/28/2005,3.164,3.164
6/27/2005,3.115,3.115
6/24/2005,3.135,3.135
6/23/2005,3.156,3.156
6/22/2005,3.146,3.146
6/21/2005,3.222,3.222
6/20/2005,3.298,3.298
6/17/2005,3.291,3.291
6/16/2005,3.313,3.313
6/15/2005,3.294,3.294
6/14/2005,3.201,3.201
6/13/2005,3.188,3.188
6/10/2005,3.145,3.145
6/9/2005,3.131,3.131
6/8/2005,3.128,3.128
6/7/2005,3.158,3.158
6/6/2005,3.216,3.216
6/3/2005,3.237,3.237
6/2/2005,3.217,3.217
6/1/2005,3.239,3.239
5/31/2005,3.274,3.274
5/30/2005,3.332,3.332
5/27/2005,3.333,3.333
5/26/2005,3.323,3.323
5/25/2005,3.306,3.306
5/24/2005,3.302,3.302
5/23/2005,3.339,3.339
5/20/2005,3.378,3.378
5/19/2005,3.354,3.354
5/18/2005,3.33,3.33
5/17/2005,3.303,3.303
5/16/2005,3.308,3.308
5/13/2005,3.307,3.307
5/12/2005,3.33,3.33
5/11/2005,3.322,3.322
5/10/2005,3.36,3.36
5/9/2005,3.417,3.417
5/6/2005,3.445,3.445
5/5/2005,3.401,3.401
5/4/2005,3.416,3.416
5/3/2005,3.378,3.378
5/2/2005,3.399,3.399
4/29/2005,3.396,3.396
4/28/2005,3.398,3.398
4/27/2005,3.413,3.413
4/26/2005,3.449,3.449
4/25/2005,3.45,3.45
4/22/2005,3.469,3.469
4/21/2005,3.486,3.486
4/20/2005,3.455,3.455
4/19/2005,3.443,3.443
4/18/2005,3.46,3.46
4/15/2005,3.491,3.491
4/14/2005,3.531,3.531
4/13/2005,3.513,3.513
4/12/2005,3.545,3.545
4/11/2005,3.557,3.557
4/8/2005,3.58,3.58
4/7/2005,3.549,3.549
4/6/2005,3.59,3.59
4/5/2005,3.597,3.597
4/4/2005,3.584,3.584
4/1/2005,3.613,3.613
3/31/2005,3.622,3.622
3/30/2005,3.672,3.672
3/29/2005,3.703,3.703
3/28/2005,3.711,3.711
3/25/2005,3.71,3.71
3/24/2005,3.705,3.705
3/23/2005,3.738,3.738
3/22/2005,3.687,3.687
3/21/2005,3.731,3.731
3/18/2005,3.703,3.703
3/17/2005,3.681,3.681
3/16/2005,3.668,3.668
3/15/2005,3.712,3.712
3/14/2005,3.77,3.77
3/11/2005,3.767,3.767
3/10/2005,3.776,3.776
3/9/2005,3.764,3.764
3/8/2005,3.712,3.712
3/7/2005,3.671,3.671
3/4/2005,3.696,3.696
3/3/2005,3.759,3.759
3/2/2005,3.775,3.775
3/1/2005,3.733,3.733
2/28/2005,3.715,3.715
2/25/2005,3.71,3.71
2/24/2005,3.724,3.724
2/23/2005,3.695,3.695
2/22/2005,3.696,3.696
2/21/2005,3.7,3.7
2/18/2005,3.664,3.664
2/17/2005,3.573,3.573
2/16/2005,3.548,3.548
2/15/2005,3.513,3.513
2/14/2005,3.488,3.488
2/11/2005,3.463,3.463
2/10/2005,3.445,3.445
2/9/2005,3.444,3.444
2/8/2005,3.463,3.463
2/7/2005,3.482,3.482
2/4/2005,3.497,3.497
2/3/2005,3.561,3.561
2/2/2005,3.548,3.548
2/1/2005,3.534,3.534
1/31/2005,3.547,3.547
1/28/2005,3.549,3.549
1/27/2005,3.593,3.593
1/26/2005,3.565,3.565
1/25/2005,3.554,3.554
1/24/2005,3.546,3.546
1/21/2005,3.573,3.573
1/20/2005,3.574,3.574
1/19/2005,3.523,3.523
1/18/2005,3.542,3.542
1/17/2005,3.545,3.545
1/14/2005,3.56,3.56
1/13/2005,3.561,3.561
1/12/2005,3.602,3.602
1/11/2005,3.598,3.598
1/10/2005,3.592,3.592
1/7/2005,3.61,3.61
1/6/2005,3.625,3.625
1/5/2005,3.654,3.654
1/4/2005,3.653,3.653
1/3/2005,3.639,3.639
12/31/2004,3.683,3.683
12/30/2004,3.688,3.688
12/29/2004,3.712,3.712
12/28/2004,3.677,3.677
12/27/2004,3.619,3.619
12/24/2004,3.601,3.601
12/23/2004,3.598,3.598
12/22/2004,3.629,3.629
12/21/2004,3.625,3.625
12/20/2004,3.598,3.598
12/17/2004,3.619,3.619
12/16/2004,3.574,3.574
12/15/2004,3.538,3.538
12/14/2004,3.596,3.596
12/13/2004,3.597,3.597
12/10/2004,3.612,3.612
12/9/2004,3.623,3.623
12/8/2004,3.648,3.648
12/7/2004,3.681,3.681
12/6/2004,3.711,3.711
12/3/2004,3.752,3.752
12/2/2004,3.827,3.827
12/1/2004,3.776,3.776
11/30/2004,3.793,3.793
11/29/2004,3.816,3.816
11/26/2004,3.773,3.773
11/25/2004,3.774,3.774
11/24/2004,3.798,3.798
11/23/2004,3.789,3.789
11/22/2004,3.76,3.76
11/19/2004,3.785,3.785
11/18/2004,3.808,3.808
11/17/2004,3.763,3.763
11/16/2004,3.747,3.747
11/15/2004,3.772,3.772
11/12/2004,3.778,3.778
11/11/2004,3.817,3.817
11/10/2004,3.866,3.866
11/9/2004,3.862,3.862
11/8/2004,3.898,3.898
11/5/2004,3.903,3.903
11/4/2004,3.843,3.843
11/3/2004,3.894,3.894
11/2/2004,3.905,3.905
11/1/2004,3.866,3.866
10/29/2004,3.873,3.873
10/28/2004,3.89,3.89
10/27/2004,3.845,3.845
10/26/2004,3.829,3.829
10/25/2004,3.825,3.825
10/22/2004,3.862,3.862
10/21/2004,3.867,3.867
10/20/2004,3.865,3.865
10/19/2004,3.912,3.912
10/18/2004,3.89,3.89
10/15/2004,3.9,3.9
10/14/2004,3.89,3.89
10/13/2004,3.915,3.915
10/12/2004,3.913,3.913
10/11/2004,3.955,3.955
10/8/2004,3.947,3.947
10/7/2004,4.017,4.017
10/6/2004,3.994,3.994
10/5/2004,3.996,3.996
10/4/2004,4.034,4.034
10/1/2004,4.023,4.023
9/30/2004,3.991,3.991
9/29/2004,3.989,3.989
9/28/2004,3.95,3.95
9/27/2004,3.942,3.942
9/24/2004,3.971,3.971
9/23/2004,3.948,3.948
9/22/2004,3.979,3.979
9/21/2004,4.017,4.017
9/20/2004,4.01,4.01
9/17/2004,4.025,4.025
9/16/2004,4.053,4.053
9/15/2004,4.063,4.063
9/14/2004,4.058,4.058
9/13/2004,4.071,4.071
9/10/2004,4.057,4.057
9/9/2004,4.08,4.08
9/8/2004,4.136,4.136
9/7/2004,4.142,4.142
9/6/2004,4.136,4.136
9/3/2004,4.148,4.148
9/2/2004,4.071,4.071
9/1/2004,4.04,4.04
8/31/2004,4.023,4.023
8/30/2004,4.065,4.065
8/27/2004,4.071,4.071
8/26/2004,4.068,4.068
8/25/2004,4.078,4.078
8/24/2004,4.115,4.115
8/23/2004,4.116,4.116
8/20/2004,4.063,4.063
8/19/2004,4.074,4.074
8/18/2004,4.082,4.082
8/17/2004,4.068,4.068
8/16/2004,4.089,4.089
8/13/2004,4.047,4.047
8/12/2004,4.072,4.072
8/11/2004,4.093,4.093
8/10/2004,4.065,4.065
8/9/2004,4.079,4.079
8/6/2004,4.074,4.074
8/5/2004,4.152,4.152
8/4/2004,4.178,4.178
8/3/2004,4.191,4.191
8/2/2004,4.2,4.2
7/30/2004,4.216,4.216
7/29/2004,4.273,4.273
7/28/2004,4.298,4.298
7/27/2004,4.289,4.289
7/26/2004,4.27,4.27
7/23/2004,4.247,4.247
7/22/2004,4.251,4.251
7/21/2004,4.283,4.283
7/20/2004,4.214,4.214
7/19/2004,4.196,4.196
7/16/2004,4.197,4.197
7/15/2004,4.258,4.258
7/14/2004,4.258,4.258
7/13/2004,4.267,4.267
7/12/2004,4.22,4.22
7/9/2004,4.235,4.235
7/8/2004,4.232,4.232
7/7/2004,4.236,4.236
7/6/2004,4.259,4.259
7/5/2004,4.259,4.259
7/2/2004,4.262,4.262
7/1/2004,4.32,4.32
6/30/2004,4.318,4.318
6/29/2004,4.371,4.371
6/28/2004,4.37,4.37
6/25/2004,4.325,4.325
6/24/2004,4.299,4.299
6/23/2004,4.363,4.363
6/22/2004,4.362,4.362
6/21/2004,4.342,4.342
6/18/2004,4.353,4.353
6/17/2004,4.385,4.385
6/16/2004,4.373,4.373
6/15/2004,4.346,4.346
6/14/2004,4.423,4.423
6/11/2004,4.426,4.426
6/10/2004,4.403,4.403
6/9/2004,4.396,4.396
6/8/2004,4.365,4.365
6/7/2004,4.383,4.383
6/4/2004,4.395,4.395
6/3/2004,4.387,4.387
6/2/2004,4.383,4.383
6/1/2004,4.369,4.369
5/31/2004,4.374,4.374
5/28/2004,4.328,4.328
5/27/2004,4.284,4.284
5/26/2004,4.33,4.33
5/25/2004,4.322,4.322
5/24/2004,4.337,4.337
5/21/2004,4.31,4.31
5/20/2004,4.328,4.328
5/19/2004,4.343,4.343
5/18/2004,4.293,4.293
5/17/2004,4.273,4.273
5/14/2004,4.309,4.309
5/13/2004,4.348,4.348
5/12/2004,4.325,4.325
5/11/2004,4.292,4.292
5/10/2004,4.291,4.291
5/7/2004,4.302,4.302
5/6/2004,4.215,4.215
5/5/2004,4.163,4.163
5/4/2004,4.157,4.157
5/3/2004,4.149,4.149
4/30/2004,4.175,4.175
4/29/2004,4.196,4.196
4/28/2004,4.193,4.193
4/27/2004,4.19,4.19
4/26/2004,4.187,4.187
4/23/2004,4.181,4.181
4/22/2004,4.163,4.163
4/21/2004,4.167,4.167
4/20/2004,4.151,4.151
4/19/2004,4.112,4.112
4/16/2004,4.113,4.113
4/15/2004,4.156,4.156
4/14/2004,4.168,4.168
4/13/2004,4.144,4.144
4/12/2004,4.067,4.067
4/9/2004,4.067,4.067
4/8/2004,4.068,4.068
4/7/2004,4.056,4.056
4/6/2004,4.081,4.081
4/5/2004,4.101,4.101
4/2/2004,4.08,4.08
4/1/2004,3.957,3.957
3/31/2004,3.931,3.931
3/30/2004,3.943,3.943
3/29/2004,3.954,3.954
3/26/2004,3.87,3.87
3/25/2004,3.846,3.846
3/24/2004,3.86,3.86
3/23/2004,3.888,3.888
3/22/2004,3.87,3.87
3/19/2004,3.891,3.891
3/18/2004,3.884,3.884
3/17/2004,3.89,3.89
3/16/2004,3.926,3.926
3/15/2004,3.885,3.885
3/12/2004,3.901,3.901
3/11/2004,3.909,3.909
3/10/2004,3.928,3.928
3/9/2004,3.91,3.91
3/8/2004,3.926,3.926
3/5/2004,3.984,3.984
3/4/2004,4.095,4.095
3/3/2004,4.12,4.12
3/2/2004,4.07,4.07
3/1/2004,4.054,4.054
2/27/2004,4.051,4.051
2/26/2004,4.088,4.088
2/25/2004,4.082,4.082
2/24/2004,4.086,4.086
2/23/2004,4.128,4.128
2/20/2004,4.135,4.135
2/19/2004,4.122,4.122
2/18/2004,4.08,4.08
2/17/2004,4.083,4.083
2/16/2004,4.109,4.109
2/13/2004,4.103,4.103
2/12/2004,4.119,4.119
2/11/2004,4.115,4.115
2/10/2004,4.138,4.138
2/9/2004,4.132,4.132
2/6/2004,4.144,4.144
2/5/2004,4.177,4.177
2/4/2004,4.195,4.195
2/3/2004,4.206,4.206
2/2/2004,4.229,4.229
1/30/2004,4.24,4.24
1/29/2004,4.264,4.264
1/28/2004,4.147,4.147
1/27/2004,4.15,4.15
1/26/2004,4.166,4.166
1/23/2004,4.095,4.095
1/22/2004,4.138,4.138
1/21/2004,4.157,4.157
1/20/2004,4.137,4.137
1/19/2004,4.163,4.163
1/16/2004,4.152,4.152
1/15/2004,4.148,4.148
1/14/2004,4.154,4.154
1/13/2004,4.141,4.141
1/12/2004,4.123,4.123
1/9/2004,4.141,4.141
1/8/2004,4.229,4.229
1/7/2004,4.245,4.245
1/6/2004,4.262,4.262
1/5/2004,4.325,4.325
1/2/2004,4.33,4.33
1/1/2004,4.292,4.292
12/31/2003,4.292,4.292
12/30/2003,4.296,4.296
12/29/2003,4.264,4.264
12/26/2003,4.25,4.25
12/25/2003,4.25,4.25
12/24/2003,4.251,4.251
12/23/2003,4.249,4.249
12/22/2003,4.267,4.267
12/19/2003,4.289,4.289
12/18/2003,4.264,4.264
12/17/2003,4.267,4.267
12/16/2003,4.307,4.307
12/15/2003,4.309,4.309
12/12/2003,4.304,4.304
12/11/2003,4.376,4.376
12/10/2003,4.355,4.355
12/9/2003,4.37,4.37
12/8/2003,4.351,4.351
12/5/2003,4.344,4.344
12/4/2003,4.451,4.451
12/3/2003,4.46,4.46
12/2/2003,4.47,4.47
12/1/2003,4.495,4.495
11/28/2003,4.457,4.457
11/27/2003,4.457,4.457
11/26/2003,4.412,4.412
11/25/2003,4.416,4.416
11/24/2003,4.405,4.405
11/21/2003,4.323,4.323
11/20/2003,4.35,4.35
11/19/2003,4.366,4.366
11/18/2003,4.318,4.318
11/17/2003,4.341,4.341
11/14/2003,4.365,4.365
11/13/2003,4.422,4.422
11/12/2003,4.474,4.474
11/11/2003,4.473,4.473
11/10/2003,4.48,4.48
11/7/2003,4.497,4.497
11/6/2003,4.456,4.456
11/5/2003,4.375,4.375
11/4/2003,4.363,4.363
11/3/2003,4.394,4.394
10/31/2003,4.331,4.331
10/30/2003,4.37,4.37
10/29/2003,4.33,4.33
10/28/2003,4.303,4.303
10/27/2003,4.294,4.294
10/24/2003,4.265,4.265
10/23/2003,4.281,4.281
10/22/2003,4.246,4.246
10/21/2003,4.272,4.272
10/20/2003,4.31,4.31
10/17/2003,4.323,4.323
10/16/2003,4.298,4.298
10/15/2003,4.336,4.336
10/14/2003,4.285,4.285
10/13/2003,4.277,4.277
10/10/2003,4.2,4.2
10/9/2003,4.253,4.253
10/8/2003,4.199,4.199
10/7/2003,4.202,4.202
10/6/2003,4.171,4.171
10/3/2003,4.21,4.21
10/2/2003,4.11,4.11
10/1/2003,3.997,3.997
9/30/2003,3.995,3.995
9/29/2003,4.055,4.055
9/26/2003,4.029,4.029
9/25/2003,4.084,4.084
9/24/2003,4.109,4.109
9/23/2003,4.101,4.101
9/22/2003,4.126,4.126
9/19/2003,4.16,4.16
9/18/2003,4.188,4.188
9/17/2003,4.186,4.186
9/16/2003,4.195,4.195
9/15/2003,4.176,4.176
9/12/2003,4.154,4.154
9/11/2003,4.278,4.278
9/10/2003,4.256,4.256
9/9/2003,4.301,4.301
9/8/2003,4.271,4.271
9/5/2003,4.314,4.314
9/4/2003,4.354,4.354
9/3/2003,4.376,4.376
9/2/2003,4.343,4.343
9/1/2003,4.216,4.216
8/29/2003,4.197,4.197
8/28/2003,4.181,4.181
8/27/2003,4.208,4.208
8/26/2003,4.18,4.18
8/25/2003,4.177,4.177
8/22/2003,4.186,4.186
8/21/2003,4.198,4.198
8/20/2003,4.182,4.182
8/19/2003,4.146,4.146
8/18/2003,4.16,4.16
8/15/2003,4.16,4.16
8/14/2003,4.211,4.211
8/13/2003,4.179,4.179
8/12/2003,4.077,4.077
8/11/2003,4.089,4.089
8/8/2003,4.015,4.015
8/7/2003,4.102,4.102
8/6/2003,4.138,4.138
8/5/2003,4.162,4.162
8/4/2003,4.143,4.143
8/1/2003,4.194,4.194
7/31/2003,4.19,4.19
7/30/2003,4.124,4.124
7/29/2003,4.084,4.084
7/28/2003,4.112,4.112
7/25/2003,4,4
7/24/2003,4.075,4.075
7/23/2003,4.02,4.02
7/22/2003,4.079,4.079
7/21/2003,4.08,4.08
7/18/2003,4.041,4.041
7/17/2003,4.079,4.079
7/16/2003,4.043,4.043
7/15/2003,4.027,4.027
7/14/2003,3.882,3.882
7/11/2003,3.917,3.917
7/10/2003,3.916,3.916
7/9/2003,3.969,3.969
7/8/2003,3.976,3.976
7/7/2003,3.984,3.984
7/4/2003,3.932,3.932
7/3/2003,3.978,3.978
7/2/2003,3.921,3.921
7/1/2003,3.799,3.799
6/30/2003,3.802,3.802
6/27/2003,3.848,3.848
6/26/2003,3.806,3.806
6/25/2003,3.643,3.643
6/24/2003,3.682,3.682
6/23/2003,3.681,3.681
6/20/2003,3.697,3.697
6/19/2003,3.687,3.687
6/18/2003,3.684,3.684
6/17/2003,3.551,3.551
6/16/2003,3.499,3.499
6/13/2003,3.465,3.465
6/12/2003,3.523,3.523
6/11/2003,3.522,3.522
6/10/2003,3.555,3.555
6/9/2003,3.592,3.592
6/6/2003,3.679,3.679
6/5/2003,3.609,3.609
6/4/2003,3.67,3.67
6/3/2003,3.644,3.644
6/2/2003,3.757,3.757
5/30/2003,3.721,3.721
5/29/2003,3.708,3.708
5/28/2003,3.774,3.774
5/27/2003,3.675,3.675
5/26/2003,3.615,3.615
5/23/2003,3.64,3.64
5/22/2003,3.7,3.7
5/21/2003,3.717,3.717
5/20/2003,3.746,3.746
5/19/2003,3.755,3.755
5/16/2003,3.824,3.824
5/15/2003,3.874,3.874
5/14/2003,3.906,3.906
5/13/2003,3.902,3.902
5/12/2003,3.907,3.907
5/9/2003,3.926,3.926
5/8/2003,3.944,3.944
5/7/2003,3.973,3.973
5/6/2003,4.083,4.083
5/5/2003,4.077,4.077
5/2/2003,4.082,4.082
5/1/2003,4.082,4.082
4/30/2003,4.092,4.092
4/29/2003,4.146,4.146
4/28/2003,4.12,4.12
4/25/2003,4.101,4.101
4/24/2003,4.108,4.108
4/23/2003,4.166,4.166
4/22/2003,4.125,4.125
4/21/2003,4.171,4.171
4/18/2003,4.172,4.172
4/17/2003,4.157,4.157
4/16/2003,4.172,4.172
4/15/2003,4.209,4.209
4/14/2003,4.233,4.233
4/11/2003,4.207,4.207
4/10/2003,4.145,4.145
4/9/2003,4.205,4.205
4/8/2003,4.226,4.226
4/7/2003,4.257,4.257
4/4/2003,4.186,4.186
4/3/2003,4.178,4.178
4/2/2003,4.12,4.12
4/1/2003,4.035,4.035
3/31/2003,4.044,4.044
3/28/2003,4.129,4.129
3/27/2003,4.156,4.156
3/26/2003,4.201,4.201
3/25/2003,4.206,4.206
3/24/2003,4.206,4.206
3/21/2003,4.277,4.277
3/20/2003,4.196,4.196
3/19/2003,4.227,4.227
3/18/2003,4.133,4.133
3/17/2003,4.154,4.154
3/14/2003,4.025,4.025
3/13/2003,3.971,3.971
3/12/2003,3.831,3.831
3/11/2003,3.819,3.819
3/10/2003,3.805,3.805
3/7/2003,3.839,3.839
3/6/2003,3.87,3.87
3/5/2003,3.881,3.881
3/4/2003,3.895,3.895
3/3/2003,3.899,3.899
2/28/2003,3.918,3.918
2/27/2003,3.954,3.954
2/26/2003,3.894,3.894
2/25/2003,3.878,3.878
2/24/2003,3.887,3.887
2/21/2003,3.937,3.937
2/20/2003,3.904,3.904
2/19/2003,3.927,3.927
2/18/2003,3.996,3.996
2/17/2003,3.983,3.983
2/14/2003,3.976,3.976
2/13/2003,3.931,3.931
2/12/2003,3.963,3.963
2/11/2003,4.011,4.011
2/10/2003,4.016,4.016
2/7/2003,3.997,3.997
2/6/2003,4.025,4.025
2/5/2003,4.027,4.027
2/4/2003,4.017,4.017
2/3/2003,4.081,4.081
1/31/2003,4.072,4.072
1/30/2003,4.085,4.085
1/29/2003,4.044,4.044
1/28/2003,4.054,4.054
1/27/2003,4.022,4.022
1/24/2003,4.025,4.025
1/23/2003,4.097,4.097
1/22/2003,4.12,4.12
1/21/2003,4.131,4.131
1/20/2003,4.148,4.148
1/17/2003,4.174,4.174
1/16/2003,4.263,4.263
1/15/2003,4.269,4.269
1/14/2003,4.272,4.272
1/13/2003,4.286,4.286
1/10/2003,4.265,4.265
1/9/2003,4.284,4.284
1/8/2003,4.272,4.272
1/7/2003,4.286,4.286
1/6/2003,4.312,4.312
1/3/2003,4.333,4.333
1/2/2003,4.311,4.311
1/1/2003,4.204,4.204
12/31/2002,4.204,4.204
12/30/2002,4.211,4.211
12/27/2002,4.197,4.197
12/26/2002,4.286,4.286
12/25/2002,4.286,4.286
12/24/2002,4.286,4.286
12/23/2002,4.283,4.283
12/20/2002,4.294,4.294
12/19/2002,4.292,4.292
12/18/2002,4.286,4.286
12/17/2002,4.331,4.331
12/16/2002,4.344,4.344
12/13/2002,4.32,4.32
12/12/2002,4.318,4.318
12/11/2002,4.36,4.36
12/10/2002,4.378,4.378
12/9/2002,4.384,4.384
12/6/2002,4.412,4.412
12/5/2002,4.451,4.451
12/4/2002,4.48,4.48
12/3/2002,4.47,4.47
12/2/2002,4.52,4.52
11/29/2002,4.49,4.49
11/28/2002,4.53,4.53
11/27/2002,4.54,4.54
11/26/2002,4.49,4.49
11/25/2002,4.54,4.54
11/22/2002,4.51,4.51
11/21/2002,4.5,4.5
11/20/2002,4.41,4.41
11/19/2002,4.44,4.44
11/18/2002,4.47,4.47
11/15/2002,4.46,4.46
11/14/2002,4.46,4.46
11/13/2002,4.41,4.41
11/12/2002,4.39,4.39
11/11/2002,4.44,4.44
11/8/2002,4.47,4.47
11/7/2002,4.54,4.54
11/6/2002,4.621,4.621
11/5/2002,4.613,4.613
11/4/2002,4.567,4.567
11/1/2002,4.552,4.552
10/31/2002,4.511,4.511
10/30/2002,4.552,4.552
10/29/2002,4.498,4.498
10/28/2002,4.554,4.554
10/25/2002,4.595,4.595
