Security,LP06TREU Index,
1/8/2010,160.7295,#N/A N/A
1/7/2010,160.5549,#N/A N/A
1/6/2010,160.2665,#N/A N/A
1/5/2010,160.4027,#N/A N/A
1/4/2010,160.44,#N/A N/A
12/31/2009,160.2989,#N/A N/A
12/30/2009,160.0588,#N/A N/A
12/29/2009,160.0294,#N/A N/A
12/24/2009,160.3148,#N/A N/A
12/23/2009,160.4252,#N/A N/A
12/22/2009,160.8514,#N/A N/A
12/21/2009,161.1913,#N/A N/A
12/18/2009,161.7101,#N/A N/A
12/17/2009,161.4936,#N/A N/A
12/16/2009,161.1219,#N/A N/A
12/15/2009,160.5442,#N/A N/A
12/14/2009,160.7454,#N/A N/A
12/11/2009,160.4853,#N/A N/A
12/10/2009,160.431,#N/A N/A
12/9/2009,160.7779,#N/A N/A
12/8/2009,161.0457,#N/A N/A
12/7/2009,160.9018,#N/A N/A
12/4/2009,160.6694,#N/A N/A
12/3/2009,160.8253,#N/A N/A
12/2/2009,161.1644,#N/A N/A
12/1/2009,161.121,#N/A N/A
11/30/2009,160.8237,#N/A N/A
11/27/2009,160.7048,#N/A N/A
11/26/2009,160.794,#N/A N/A
11/25/2009,160.4973,#N/A N/A
11/24/2009,160.7096,#N/A N/A
11/23/2009,160.544,#N/A N/A
11/20/2009,160.6512,#N/A N/A
11/19/2009,160.9149,#N/A N/A
11/18/2009,160.8362,#N/A N/A
11/17/2009,161.1363,#N/A N/A
11/16/2009,160.3983,#N/A N/A
11/13/2009,160.0506,#N/A N/A
11/12/2009,160.0995,#N/A N/A
11/11/2009,160.0724,#N/A N/A
11/10/2009,160.1812,#N/A N/A
11/9/2009,159.7738,#N/A N/A
11/6/2009,159.29,#N/A N/A
11/5/2009,159.2365,#N/A N/A
11/4/2009,159.4288,#N/A N/A
11/3/2009,159.7944,#N/A N/A
11/2/2009,159.7987,#N/A N/A
10/30/2009,160.1132,#N/A N/A
10/29/2009,159.62,#N/A N/A
10/28/2009,159.8797,#N/A N/A
10/27/2009,159.6523,#N/A N/A
10/26/2009,158.9231,#N/A N/A
10/23/2009,158.7188,#N/A N/A
10/22/2009,159.1489,#N/A N/A
10/21/2009,159.1894,#N/A N/A
10/20/2009,159.5853,#N/A N/A
10/19/2009,159.0705,#N/A N/A
10/16/2009,159.0315,#N/A N/A
10/15/2009,158.8479,#N/A N/A
10/14/2009,158.9271,#N/A N/A
10/13/2009,159.2124,#N/A N/A
10/12/2009,159.1805,#N/A N/A
10/9/2009,159.1931,#N/A N/A
10/8/2009,160.0596,#N/A N/A
10/7/2009,159.8213,#N/A N/A
10/6/2009,159.5779,#N/A N/A
10/5/2009,159.8553,#N/A N/A
10/2/2009,159.6282,#N/A N/A
10/1/2009,159.5878,#N/A N/A
9/30/2009,159.3179,#N/A N/A
9/29/2009,159.3506,#N/A N/A
9/28/2009,159.0621,#N/A N/A
9/25/2009,158.9388,#N/A N/A
9/24/2009,158.8046,#N/A N/A
9/23/2009,158.666,#N/A N/A
9/22/2009,158.3461,#N/A N/A
9/21/2009,158.301,#N/A N/A
9/18/2009,158.3465,#N/A N/A
9/17/2009,158.6629,#N/A N/A
9/16/2009,158.8871,#N/A N/A
9/15/2009,159.0234,#N/A N/A
9/14/2009,159.2535,#N/A N/A
9/11/2009,159.5319,#N/A N/A
9/10/2009,158.9409,#N/A N/A
9/9/2009,158.3445,#N/A N/A
9/8/2009,158.8245,#N/A N/A
9/7/2009,158.9533,#N/A N/A
9/4/2009,159.0284,#N/A N/A
9/3/2009,158.8198,#N/A N/A
9/2/2009,158.9429,#N/A N/A
9/1/2009,158.7474,#N/A N/A
8/31/2009,158.8474,#N/A N/A
8/28/2009,158.7445,#N/A N/A
8/27/2009,158.8075,#N/A N/A
8/26/2009,158.9072,#N/A N/A
8/25/2009,158.8086,#N/A N/A
8/24/2009,158.4546,#N/A N/A
8/21/2009,158.5319,#N/A N/A
8/20/2009,158.845,#N/A N/A
8/19/2009,158.889,#N/A N/A
8/18/2009,158.8052,#N/A N/A
8/17/2009,158.6571,#N/A N/A
8/14/2009,158.3916,#N/A N/A
8/13/2009,157.6406,#N/A N/A
8/12/2009,157.4577,#N/A N/A
8/11/2009,157.3503,#N/A N/A
8/10/2009,157.2468,#N/A N/A
8/7/2009,156.9904,#N/A N/A
8/6/2009,157.4511,#N/A N/A
8/5/2009,157.5073,#N/A N/A
8/4/2009,157.2699,#N/A N/A
8/3/2009,157.2998,#N/A N/A
7/31/2009,157.5344,#N/A N/A
7/30/2009,156.545,#N/A N/A
7/29/2009,156.2296,#N/A N/A
7/28/2009,156.0319,#N/A N/A
7/27/2009,155.4383,#N/A N/A
7/24/2009,155.2417,#N/A N/A
7/23/2009,155.2484,#N/A N/A
7/22/2009,155.5038,#N/A N/A
7/21/2009,155.4821,#N/A N/A
7/20/2009,155.1324,#N/A N/A
7/17/2009,155.014,#N/A N/A
7/16/2009,155.2952,#N/A N/A
7/15/2009,155.1844,#N/A N/A
7/14/2009,155.4288,#N/A N/A
7/13/2009,155.3855,#N/A N/A
7/10/2009,155.3905,#N/A N/A
7/9/2009,155.0819,#N/A N/A
7/8/2009,155.2669,#N/A N/A
7/7/2009,155.016,#N/A N/A
7/6/2009,155.2868,#N/A N/A
7/3/2009,155.0201,#N/A N/A
7/2/2009,154.9939,#N/A N/A
7/1/2009,154.4176,#N/A N/A
6/30/2009,154.6473,#N/A N/A
6/29/2009,154.6574,#N/A N/A
6/26/2009,154.3234,#N/A N/A
6/25/2009,153.9562,#N/A N/A
6/24/2009,153.8158,#N/A N/A
6/23/2009,153.3672,#N/A N/A
6/22/2009,153.7568,#N/A N/A
6/19/2009,153.4549,#N/A N/A
6/18/2009,152.861,#N/A N/A
6/17/2009,153.1623,#N/A N/A
6/16/2009,152.9555,#N/A N/A
6/15/2009,152.984,#N/A N/A
6/12/2009,152.2682,#N/A N/A
6/11/2009,151.8494,#N/A N/A
6/10/2009,152.0579,#N/A N/A
6/9/2009,152.1302,#N/A N/A
6/8/2009,151.6553,#N/A N/A
6/5/2009,151.0305,#N/A N/A
6/4/2009,151.6547,#N/A N/A
6/3/2009,152.5352,#N/A N/A
6/2/2009,152.0058,#N/A N/A
6/1/2009,152.0498,#N/A N/A
5/29/2009,151.94,#N/A N/A
5/28/2009,151.6448,#N/A N/A
5/27/2009,151.9999,#N/A N/A
5/26/2009,151.9361,#N/A N/A
5/22/2009,152.0712,#N/A N/A
5/21/2009,152.6842,#N/A N/A
5/20/2009,152.4371,#N/A N/A
5/19/2009,152.6163,#N/A N/A
5/18/2009,152.8907,#N/A N/A
5/15/2009,152.2424,#N/A N/A
5/14/2009,152.2934,#N/A N/A
5/13/2009,152.2317,#N/A N/A
5/12/2009,151.894,#N/A N/A
5/11/2009,151.8856,#N/A N/A
5/8/2009,151.5833,#N/A N/A
5/7/2009,151.7339,#N/A N/A
5/6/2009,152.2387,#N/A N/A
5/5/2009,152.231,#N/A N/A
5/1/2009,151.8713,#N/A N/A
4/30/2009,151.807,#N/A N/A
4/29/2009,151.9384,#N/A N/A
4/28/2009,151.8258,#N/A N/A
4/27/2009,151.4016,#N/A N/A
4/24/2009,151.0598,#N/A N/A
4/23/2009,150.9157,#N/A N/A
4/22/2009,150.683,#N/A N/A
4/21/2009,151.2674,#N/A N/A
4/20/2009,151.2241,#N/A N/A
4/17/2009,150.5594,#N/A N/A
4/16/2009,151.004,#N/A N/A
4/15/2009,151.0869,#N/A N/A
4/14/2009,150.3924,#N/A N/A
4/9/2009,149.7362,#N/A N/A
4/8/2009,149.5509,#N/A N/A
4/7/2009,149.4026,#N/A N/A
4/6/2009,149.3536,#N/A N/A
4/3/2009,149.2141,#N/A N/A
4/2/2009,149.3989,#N/A N/A
4/1/2009,150.164,#N/A N/A
3/31/2009,149.8663,#N/A N/A
3/30/2009,149.6817,#N/A N/A
3/27/2009,149.4007,#N/A N/A
3/26/2009,148.7814,#N/A N/A
3/25/2009,148.8376,#N/A N/A
3/24/2009,148.9228,#N/A N/A
3/23/2009,149.2826,#N/A N/A
3/20/2009,149.4601,#N/A N/A
3/19/2009,148.9829,#N/A N/A
3/18/2009,148.2041,#N/A N/A
3/17/2009,148.5737,#N/A N/A
3/16/2009,148.9911,#N/A N/A
3/13/2009,149.3106,#N/A N/A
3/12/2009,149.2969,#N/A N/A
3/11/2009,148.7596,#N/A N/A
3/10/2009,149.1826,#N/A N/A
3/9/2009,149.6519,#N/A N/A
3/6/2009,150.6426,#N/A N/A
3/5/2009,149.9199,#N/A N/A
3/4/2009,149.1894,#N/A N/A
3/3/2009,149.6759,#N/A N/A
3/2/2009,149.6373,#N/A N/A
2/27/2009,149.3712,#N/A N/A
2/26/2009,149.4202,#N/A N/A
2/25/2009,150.329,#N/A N/A
2/24/2009,150.4553,#N/A N/A
2/23/2009,150.6102,#N/A N/A
2/20/2009,150.5671,#N/A N/A
2/19/2009,149.9817,#N/A N/A
2/18/2009,150.768,#N/A N/A
2/17/2009,150.9535,#N/A N/A
2/16/2009,150.2727,#N/A N/A
2/13/2009,150.2286,#N/A N/A
2/12/2009,150.5228,#N/A N/A
2/11/2009,150.0187,#N/A N/A
2/10/2009,149.6168,#N/A N/A
2/9/2009,149.6162,#N/A N/A
2/6/2009,149.6916,#N/A N/A
2/5/2009,149.4717,#N/A N/A
2/4/2009,149.0842,#N/A N/A
2/3/2009,148.5526,#N/A N/A
2/2/2009,148.7791,#N/A N/A
1/30/2009,148.9628,#N/A N/A
1/29/2009,148.7106,#N/A N/A
1/28/2009,148.1611,#N/A N/A
1/27/2009,147.3773,#N/A N/A
1/26/2009,146.6071,#N/A N/A
1/23/2009,147.1189,#N/A N/A
1/22/2009,147.9457,#N/A N/A
1/21/2009,148.686,#N/A N/A
1/20/2009,148.9843,#N/A N/A
1/19/2009,149.69,#N/A N/A
1/16/2009,150.2925,#N/A N/A
1/15/2009,150.496,#N/A N/A
1/14/2009,150.4286,#N/A N/A
1/13/2009,150.2406,#N/A N/A
1/12/2009,150.6455,#N/A N/A
1/9/2009,150.9106,#N/A N/A
1/8/2009,149.9274,#N/A N/A
1/7/2009,149.3836,#N/A N/A
1/6/2009,149.234,#N/A N/A
1/5/2009,149.5366,#N/A N/A
1/2/2009,149.1966,#N/A N/A
12/31/2008,148.8935,#N/A N/A
12/30/2008,148.5341,#N/A N/A
12/29/2008,148.8304,#N/A N/A
12/24/2008,149.0325,#N/A N/A
12/23/2008,148.9863,#N/A N/A
12/22/2008,149.1849,#N/A N/A
12/19/2008,148.8357,#N/A N/A
12/18/2008,148.837,#N/A N/A
12/17/2008,149.0671,#N/A N/A
12/16/2008,148.3186,#N/A N/A
12/15/2008,148.1405,#N/A N/A
12/12/2008,147.6246,#N/A N/A
12/11/2008,148.5714,#N/A N/A
12/10/2008,148.814,#N/A N/A
12/9/2008,148.709,#N/A N/A
12/8/2008,149.2447,#N/A N/A
12/5/2008,150.5196,#N/A N/A
12/4/2008,150.5296,#N/A N/A
12/3/2008,151.543,#N/A N/A
12/2/2008,150.9862,#N/A N/A
12/1/2008,150.2077,#N/A N/A
11/28/2008,150.0986,#N/A N/A
11/27/2008,149.9125,#N/A N/A
11/26/2008,150.0325,#N/A N/A
11/25/2008,149.2055,#N/A N/A
11/24/2008,148.6792,#N/A N/A
11/21/2008,148.9737,#N/A N/A
11/20/2008,148.9864,#N/A N/A
11/19/2008,148.379,#N/A N/A
11/18/2008,147.7017,#N/A N/A
11/17/2008,147.7675,#N/A N/A
11/14/2008,147.5908,#N/A N/A
11/13/2008,147.4216,#N/A N/A
11/12/2008,147.9719,#N/A N/A
11/11/2008,148.216,#N/A N/A
11/10/2008,148.2667,#N/A N/A
11/7/2008,148.2247,#N/A N/A
11/6/2008,147.8771,#N/A N/A
11/5/2008,147.2683,#N/A N/A
11/4/2008,146.9206,#N/A N/A
11/3/2008,146.799,#N/A N/A
10/31/2008,146.9069,#N/A N/A
10/30/2008,147.8847,#N/A N/A
10/29/2008,147.7115,#N/A N/A
10/28/2008,147.5765,#N/A N/A
10/27/2008,147.4391,#N/A N/A
10/24/2008,147.5177,#N/A N/A
10/23/2008,147.4579,#N/A N/A
10/22/2008,147.563,#N/A N/A
10/21/2008,147.1641,#N/A N/A
10/20/2008,147.0427,#N/A N/A
10/17/2008,146.7598,#N/A N/A
10/16/2008,146.5417,#N/A N/A
10/15/2008,146.0946,#N/A N/A
10/14/2008,146.0151,#N/A N/A
10/13/2008,146.1571,#N/A N/A
10/10/2008,146.8207,#N/A N/A
10/9/2008,147.7803,#N/A N/A
10/8/2008,148.7393,#N/A N/A
10/7/2008,149.2788,#N/A N/A
10/6/2008,149.3079,#N/A N/A
10/3/2008,148.0711,#N/A N/A
10/2/2008,147.7577,#N/A N/A
10/1/2008,147.068,#N/A N/A
9/30/2008,146.7244,#N/A N/A
9/29/2008,146.967,#N/A N/A
9/26/2008,146.1039,#N/A N/A
9/25/2008,145.6207,#N/A N/A
9/24/2008,146.1139,#N/A N/A
9/23/2008,145.3992,#N/A N/A
9/22/2008,145.2994,#N/A N/A
9/19/2008,145.7781,#N/A N/A
9/18/2008,146.792,#N/A N/A
9/17/2008,147.3371,#N/A N/A
9/16/2008,147.554,#N/A N/A
9/15/2008,147.6509,#N/A N/A
9/12/2008,147.3038,#N/A N/A
9/11/2008,147.8964,#N/A N/A
9/10/2008,148.0608,#N/A N/A
9/9/2008,148.1554,#N/A N/A
9/8/2008,147.8267,#N/A N/A
9/5/2008,148.2551,#N/A N/A
9/4/2008,147.7809,#N/A N/A
9/3/2008,147.3622,#N/A N/A
9/2/2008,147.368,#N/A N/A
9/1/2008,147.6188,#N/A N/A
8/29/2008,147.383,#N/A N/A
8/28/2008,147.3127,#N/A N/A
8/27/2008,147.4414,#N/A N/A
8/26/2008,147.9451,#N/A N/A
8/22/2008,147.2076,#N/A N/A
8/21/2008,147.6216,#N/A N/A
8/20/2008,147.9698,#N/A N/A
8/19/2008,147.8963,#N/A N/A
8/18/2008,148.0487,#N/A N/A
8/15/2008,147.8292,#N/A N/A
8/14/2008,147.4314,#N/A N/A
8/13/2008,147.4524,#N/A N/A
8/12/2008,147.5934,#N/A N/A
8/11/2008,147.2747,#N/A N/A
8/8/2008,147.3056,#N/A N/A
8/7/2008,147.0571,#N/A N/A
8/6/2008,146.4842,#N/A N/A
8/5/2008,146.3551,#N/A N/A
8/4/2008,146.1721,#N/A N/A
8/1/2008,146.0643,#N/A N/A
7/31/2008,146.1987,#N/A N/A
7/30/2008,145.8387,#N/A N/A
7/29/2008,145.3948,#N/A N/A
7/28/2008,144.9882,#N/A N/A
7/25/2008,144.5102,#N/A N/A
7/24/2008,144.5719,#N/A N/A
7/23/2008,143.9247,#N/A N/A
7/22/2008,143.8969,#N/A N/A
7/21/2008,143.7371,#N/A N/A
7/18/2008,144.079,#N/A N/A
7/17/2008,145.0276,#N/A N/A
7/16/2008,145.2047,#N/A N/A
7/15/2008,145.1927,#N/A N/A
7/14/2008,145.0609,#N/A N/A
7/11/2008,144.7927,#N/A N/A
7/10/2008,144.9792,#N/A N/A
7/9/2008,144.9694,#N/A N/A
7/8/2008,144.8657,#N/A N/A
7/7/2008,144.8107,#N/A N/A
7/4/2008,144.4078,#N/A N/A
7/3/2008,143.9004,#N/A N/A
7/2/2008,143.1574,#N/A N/A
7/1/2008,143.4286,#N/A N/A
6/30/2008,143.5285,#N/A N/A
6/27/2008,144.2194,#N/A N/A
6/26/2008,144.32,#N/A N/A
6/25/2008,143.7311,#N/A N/A
6/24/2008,143.7028,#N/A N/A
6/23/2008,143.7526,#N/A N/A
6/20/2008,143.5933,#N/A N/A
6/19/2008,143.3029,#N/A N/A
6/18/2008,143.5704,#N/A N/A
6/17/2008,143.3394,#N/A N/A
6/16/2008,143.2409,#N/A N/A
6/13/2008,142.9707,#N/A N/A
6/12/2008,143.4055,#N/A N/A
6/11/2008,143.7045,#N/A N/A
6/10/2008,143.7612,#N/A N/A
6/9/2008,143.7224,#N/A N/A
6/6/2008,144.4482,#N/A N/A
6/5/2008,144.3235,#N/A N/A
6/4/2008,145.1945,#N/A N/A
6/3/2008,144.862,#N/A N/A
6/2/2008,145.319,#N/A N/A
5/30/2008,145.1123,#N/A N/A
5/29/2008,144.844,#N/A N/A
5/28/2008,145.298,#N/A N/A
5/27/2008,145.405,#N/A N/A
5/23/2008,145.6525,#N/A N/A
5/22/2008,145.5023,#N/A N/A
5/21/2008,145.6365,#N/A N/A
5/20/2008,146.3704,#N/A N/A
5/19/2008,146.0843,#N/A N/A
5/16/2008,146.3594,#N/A N/A
5/15/2008,145.8669,#N/A N/A
5/14/2008,146.2193,#N/A N/A
5/13/2008,146.8154,#N/A N/A
5/12/2008,147.5225,#N/A N/A
5/9/2008,147.6166,#N/A N/A
5/8/2008,147.3313,#N/A N/A
5/7/2008,146.6607,#N/A N/A
5/6/2008,146.8516,#N/A N/A
5/2/2008,146.3852,#N/A N/A
5/1/2008,146.8158,#N/A N/A
4/30/2008,146.6396,#N/A N/A
4/29/2008,146.2988,#N/A N/A
4/28/2008,145.9651,#N/A N/A
4/25/2008,145.764,#N/A N/A
4/24/2008,145.4349,#N/A N/A
4/23/2008,145.6537,#N/A N/A
4/22/2008,145.5114,#N/A N/A
4/21/2008,145.6541,#N/A N/A
4/18/2008,145.6188,#N/A N/A
4/17/2008,145.7448,#N/A N/A
4/16/2008,146.0656,#N/A N/A
4/15/2008,146.7695,#N/A N/A
4/14/2008,147.2613,#N/A N/A
4/11/2008,147.1469,#N/A N/A
4/10/2008,146.8162,#N/A N/A
4/9/2008,146.4636,#N/A N/A
4/8/2008,146.4719,#N/A N/A
4/7/2008,146.7196,#N/A N/A
4/4/2008,146.9789,#N/A N/A
4/3/2008,146.8659,#N/A N/A
4/2/2008,146.6979,#N/A N/A
4/1/2008,146.6827,#N/A N/A
3/31/2008,146.8595,#N/A N/A
3/28/2008,146.7182,#N/A N/A
3/27/2008,146.7539,#N/A N/A
3/26/2008,146.9138,#N/A N/A
3/25/2008,147.1891,#N/A N/A
3/20/2008,148.003,#N/A N/A
3/19/2008,147.7173,#N/A N/A
3/18/2008,147.7338,#N/A N/A
3/17/2008,148.0666,#N/A N/A
3/14/2008,148.2885,#N/A N/A
3/13/2008,148.2843,#N/A N/A
3/12/2008,148.2463,#N/A N/A
3/11/2008,148.383,#N/A N/A
3/10/2008,148.8169,#N/A N/A
3/7/2008,148.4374,#N/A N/A
3/6/2008,148.3644,#N/A N/A
3/5/2008,148.137,#N/A N/A
3/4/2008,148.7635,#N/A N/A
3/3/2008,148.6883,#N/A N/A
2/29/2008,148.685,#N/A N/A
2/28/2008,147.973,#N/A N/A
2/27/2008,147.3566,#N/A N/A
2/26/2008,147.5362,#N/A N/A
2/25/2008,147.6881,#N/A N/A
2/22/2008,147.9821,#N/A N/A
2/21/2008,147.861,#N/A N/A
2/20/2008,147.9455,#N/A N/A
2/19/2008,148.2469,#N/A N/A
2/18/2008,148.1413,#N/A N/A
2/15/2008,148.6286,#N/A N/A
2/14/2008,148.5563,#N/A N/A
2/13/2008,148.791,#N/A N/A
2/12/2008,148.7052,#N/A N/A
2/11/2008,149.5429,#N/A N/A
2/8/2008,149.5113,#N/A N/A
2/7/2008,149.4147,#N/A N/A
2/6/2008,149.0408,#N/A N/A
2/5/2008,149.4981,#N/A N/A
2/4/2008,148.6426,#N/A N/A
2/1/2008,148.6617,#N/A N/A
1/31/2008,148.7584,#N/A N/A
1/30/2008,148.0295,#N/A N/A
1/29/2008,148.1036,#N/A N/A
1/28/2008,148.4625,#N/A N/A
1/25/2008,148.279,#N/A N/A
1/24/2008,147.9539,#N/A N/A
1/23/2008,148.8675,#N/A N/A
1/22/2008,148.1884,#N/A N/A
1/21/2008,148.9264,#N/A N/A
1/18/2008,148.4351,#N/A N/A
1/17/2008,148.5108,#N/A N/A
1/16/2008,148.3987,#N/A N/A
1/15/2008,147.8772,#N/A N/A
1/14/2008,147.4358,#N/A N/A
1/11/2008,147.2583,#N/A N/A
1/10/2008,147.3171,#N/A N/A
1/9/2008,147.514,#N/A N/A
1/8/2008,147.175,#N/A N/A
1/7/2008,147.474,#N/A N/A
1/4/2008,147.3462,#N/A N/A
1/3/2008,147.0364,#N/A N/A
1/2/2008,146.9286,#N/A N/A
12/31/2007,146.348,#N/A N/A
12/28/2007,145.9652,#N/A N/A
12/27/2007,145.8947,#N/A N/A
12/24/2007,146.1672,#N/A N/A
12/21/2007,146.1774,#N/A N/A
12/20/2007,146.6564,#N/A N/A
12/19/2007,146.4325,#N/A N/A
12/18/2007,146.4715,#N/A N/A
12/17/2007,146.333,#N/A N/A
12/14/2007,146.0809,#N/A N/A
12/13/2007,146.2316,#N/A N/A
12/12/2007,145.9976,#N/A N/A
12/11/2007,146.4866,#N/A N/A
12/10/2007,146.2999,#N/A N/A
12/7/2007,146.5699,#N/A N/A
12/6/2007,147.3564,#N/A N/A
12/5/2007,147.57,#N/A N/A
12/4/2007,147.7059,#N/A N/A
12/3/2007,147.5992,#N/A N/A
11/30/2007,147.0373,#N/A N/A
11/29/2007,147.3451,#N/A N/A
11/28/2007,147.0533,#N/A N/A
11/27/2007,147.4287,#N/A N/A
11/26/2007,147.6067,#N/A N/A
11/23/2007,147.432,#N/A N/A
11/22/2007,147.6022,#N/A N/A
11/21/2007,147.5235,#N/A N/A
11/20/2007,147.4372,#N/A N/A
11/19/2007,147.7964,#N/A N/A
11/16/2007,147.4132,#N/A N/A
11/15/2007,147.2977,#N/A N/A
11/14/2007,147.2279,#N/A N/A
11/13/2007,147.5421,#N/A N/A
11/12/2007,147.6077,#N/A N/A
11/9/2007,147.8598,#N/A N/A
11/8/2007,147.6731,#N/A N/A
11/7/2007,147.4939,#N/A N/A
11/6/2007,147.252,#N/A N/A
11/5/2007,147.3953,#N/A N/A
11/2/2007,147.3509,#N/A N/A
11/1/2007,147.1869,#N/A N/A
10/31/2007,146.9106,#N/A N/A
10/30/2007,147.296,#N/A N/A
10/29/2007,147.3908,#N/A N/A
10/26/2007,147.2195,#N/A N/A
10/25/2007,147.4629,#N/A N/A
10/24/2007,147.6397,#N/A N/A
10/23/2007,147.2352,#N/A N/A
10/22/2007,147.1989,#N/A N/A
10/19/2007,146.9373,#N/A N/A
10/18/2007,146.2238,#N/A N/A
10/17/2007,145.7755,#N/A N/A
10/16/2007,145.4569,#N/A N/A
10/15/2007,145.522,#N/A N/A
10/12/2007,145.5411,#N/A N/A
10/11/2007,145.8091,#N/A N/A
10/10/2007,146.146,#N/A N/A
10/9/2007,146.4631,#N/A N/A
10/8/2007,146.2154,#N/A N/A
10/5/2007,146.107,#N/A N/A
10/4/2007,146.3555,#N/A N/A
10/3/2007,145.936,#N/A N/A
10/2/2007,146.0182,#N/A N/A
10/1/2007,145.8555,#N/A N/A
9/28/2007,145.7179,#N/A N/A
9/27/2007,145.2159,#N/A N/A
9/26/2007,145.0619,#N/A N/A
9/25/2007,145.4389,#N/A N/A
9/24/2007,145.1907,#N/A N/A
9/21/2007,145.1762,#N/A N/A
9/20/2007,145.2217,#N/A N/A
9/19/2007,145.4849,#N/A N/A
9/18/2007,145.8767,#N/A N/A
9/17/2007,146.4114,#N/A N/A
9/14/2007,146.448,#N/A N/A
9/13/2007,146.4794,#N/A N/A
9/12/2007,146.7779,#N/A N/A
9/11/2007,147.0489,#N/A N/A
9/10/2007,147.2892,#N/A N/A
9/7/2007,146.8489,#N/A N/A
9/6/2007,146.406,#N/A N/A
9/5/2007,146.4042,#N/A N/A
9/4/2007,145.9481,#N/A N/A
9/3/2007,146.0932,#N/A N/A
8/31/2007,146.2493,#N/A N/A
8/30/2007,146.2962,#N/A N/A
8/29/2007,146.338,#N/A N/A
8/28/2007,146.336,#N/A N/A
8/24/2007,146.0066,#N/A N/A
8/23/2007,145.9924,#N/A N/A
8/22/2007,145.7549,#N/A N/A
8/21/2007,146.2085,#N/A N/A
8/20/2007,145.9346,#N/A N/A
8/17/2007,145.8222,#N/A N/A
8/16/2007,145.9905,#N/A N/A
8/15/2007,145.4776,#N/A N/A
8/14/2007,145.2646,#N/A N/A
8/13/2007,145.116,#N/A N/A
8/10/2007,145.2114,#N/A N/A
8/9/2007,145.009,#N/A N/A
8/8/2007,144.6263,#N/A N/A
8/7/2007,145.0672,#N/A N/A
8/6/2007,145.2194,#N/A N/A
8/3/2007,145.3575,#N/A N/A
8/2/2007,145.0257,#N/A N/A
8/1/2007,145.1355,#N/A N/A
7/31/2007,145.1492,#N/A N/A
7/30/2007,145.3435,#N/A N/A
7/27/2007,145.3054,#N/A N/A
7/26/2007,145.3695,#N/A N/A
7/25/2007,145.0111,#N/A N/A
7/24/2007,144.7639,#N/A N/A
7/23/2007,144.6789,#N/A N/A
7/20/2007,144.6154,#N/A N/A
7/19/2007,143.8668,#N/A N/A
7/18/2007,143.8036,#N/A N/A
7/17/2007,143.3724,#N/A N/A
7/16/2007,143.473,#N/A N/A
7/13/2007,143.0951,#N/A N/A
7/12/2007,143.174,#N/A N/A
7/11/2007,143.4499,#N/A N/A
7/10/2007,143.4256,#N/A N/A
7/9/2007,142.8768,#N/A N/A
7/6/2007,142.7486,#N/A N/A
7/5/2007,142.9831,#N/A N/A
7/4/2007,143.2631,#N/A N/A
7/3/2007,143.5114,#N/A N/A
7/2/2007,143.8045,#N/A N/A
6/29/2007,143.4254,#N/A N/A
6/28/2007,143.5946,#N/A N/A
6/27/2007,143.658,#N/A N/A
6/26/2007,143.3111,#N/A N/A
6/25/2007,143.1595,#N/A N/A
6/22/2007,142.8905,#N/A N/A
6/21/2007,142.9413,#N/A N/A
6/20/2007,142.9355,#N/A N/A
6/19/2007,142.9844,#N/A N/A
6/18/2007,142.6108,#N/A N/A
6/15/2007,142.6452,#N/A N/A
6/14/2007,142.6772,#N/A N/A
6/13/2007,142.7327,#N/A N/A
6/12/2007,142.9278,#N/A N/A
6/11/2007,143.1722,#N/A N/A
6/8/2007,143.0696,#N/A N/A
6/7/2007,143.3208,#N/A N/A
6/6/2007,144.004,#N/A N/A
6/5/2007,143.6849,#N/A N/A
6/4/2007,143.9542,#N/A N/A
6/1/2007,143.8236,#N/A N/A
5/31/2007,144.0689,#N/A N/A
5/30/2007,144.1955,#N/A N/A
5/29/2007,144.1638,#N/A N/A
5/25/2007,144.2691,#N/A N/A
5/24/2007,144.4937,#N/A N/A
5/23/2007,144.3695,#N/A N/A
5/22/2007,144.5229,#N/A N/A
5/21/2007,144.4857,#N/A N/A
5/18/2007,144.5373,#N/A N/A
5/17/2007,144.5132,#N/A N/A
5/16/2007,144.5742,#N/A N/A
5/15/2007,144.5208,#N/A N/A
5/14/2007,144.776,#N/A N/A
5/11/2007,145.1842,#N/A N/A
5/10/2007,145.0876,#N/A N/A
5/9/2007,145.2693,#N/A N/A
5/8/2007,145.2777,#N/A N/A
5/4/2007,145.1086,#N/A N/A
5/3/2007,144.8383,#N/A N/A
5/2/2007,144.9644,#N/A N/A
5/1/2007,145.5248,#N/A N/A
4/30/2007,145.4259,#N/A N/A
4/27/2007,144.8828,#N/A N/A
4/26/2007,144.8624,#N/A N/A
4/25/2007,145.1652,#N/A N/A
4/24/2007,145.2941,#N/A N/A
4/23/2007,145.2678,#N/A N/A
4/20/2007,145.0169,#N/A N/A
4/19/2007,145.0126,#N/A N/A
4/18/2007,145.3152,#N/A N/A
4/17/2007,145.0798,#N/A N/A
4/16/2007,144.7748,#N/A N/A
4/13/2007,144.4777,#N/A N/A
4/12/2007,144.879,#N/A N/A
4/11/2007,145.237,#N/A N/A
4/10/2007,145.2535,#N/A N/A
4/5/2007,145.3981,#N/A N/A
4/4/2007,145.6707,#N/A N/A
4/3/2007,145.4459,#N/A N/A
4/2/2007,145.6788,#N/A N/A
3/30/2007,145.6183,#N/A N/A
